Unnamed: 0,lemma_1,lemma_2,year,genre,source,text,clean_text,sentence_key
1669,change,get,2019,FIC,Analog,"line. It isn't. Change is a curve with an ever-steepening slope. Change gets faster as it gets faster. "" # I sucked at math and did","line. It isn't. Change is a curve with an ever-steepening slope. Change gets faster as it gets faster. "" # I sucked at math and did",727d39b33705adc1ce6479d9d1aeb09e
1670,change,get,2019,MAG,Gizmodo,"whether they agree with the sentiment that "" people who don't believe in climate change get what they deserve "" when natural disasters strike. # Of the 54 percent","whether they agree with the sentiment that "" people who don't believe in climate change get what they deserve "" when natural disasters strike. # Of the 54 percent",7ea93d5c69cce381501de515e81dbf16
1671,change,get,2018,ACAD,Studies in the Novel,". 5 July 2017. # Solnit, Rebecca. “ Why Doesn ’ t Climate Change Get the Attention It Deserves? ” Mother Jones. 10 July 2013. Web",". 5 July 2017. # Solnit, Rebecca. "" Why Doesn ' t Climate Change Get the Attention It Deserves? "" Mother Jones. 10 July 2013. Web",7b1c5d6ab33e61c48a5621eff1d402c0
1672,change,get,2015,NEWS,Austin (1),", one involving neighbors encouraging each other to be more conservation minded. That change gets at Texas' next big water issue: how residents will respond as their",", one involving neighbors encouraging each other to be more conservation minded. That change gets at Texas' next big water issue: how residents will respond as their",bbc4328bb7fc99b1e2109643441f97a7
1673,change,get,2014,MAG,Newsweek,"scientists. If we can'tor won'tcurb our use of polluting energy systems, and climate change gets so bad that it threatens human life on Earth, are there ways we","scientists. If we can'tor won'tcurb our use of polluting energy systems, and climate change gets so bad that it threatens human life on Earth, are there ways we",a6cdb89ce6998c711ed5ba693da53ee4
1674,change,get,2014,NEWS,Austin,"at the Paramount Theatre. It's a pricey ticket, but a Franklin and change gets you in to hear the only guy who can say he's sung with","at the Paramount Theatre. It's a pricey ticket, but a Franklin and change gets you in to hear the only guy who can say he's sung with",4463f01c7f4dce25bf363d56397f24a1
1675,change,get,2013,MAG,Futurist,". # They say that gas could reach $20 a gallon by 2025 if climate change gets worse. But we can only afford one car, so we need the",". # They say that gas could reach $20 a gallon by 2025 if climate change gets worse. But we can only afford one car, so we need the",e4d3b11f6a34e5f2f4d1fd854438e30b
1676,change,get,2012,WEB,samjshah.com,# We're getting our interval smaller and smaller and seeing the average rate of change get closer to some value. This value it is getting closer and closer to,# We're getting our interval smaller and smaller and seeing the average rate of change get closer to some value. This value it is getting closer and closer to,aaf02d1e08449b5588f429e6fd4dc5fe
1677,change,get,2012,WEB,fluentself.com,"I am going to repeat my recommendation for emergency calming the hell down, before changes get made. Also, this was how I got to peacefulness this week,","I am going to repeat my recommendation for emergency calming the hell down, before changes get made. Also, this was how I got to peacefulness this week,",5c59c1d58566d55a0e78e3472796bb6f
1678,change,get,2012,WEB,branch.com,"your risk-averse or not? Change means taking a risk. Often the discussion about change gets more resistance than the change itself. Once you experience it, you adapt","your risk-averse or not? Change means taking a risk. Often the discussion about change gets more resistance than the change itself. Once you experience it, you adapt",614f6444136afdc8bd4f0720c4371df6
1679,change,get,2012,WEB,espn.go.com,Unfortunately I'm not going to make it (long enough) for when these changes get in. You want me to play until I'm 40 years old?,Unfortunately I'm not going to make it (long enough) for when these changes get in. You want me to play until I'm 40 years old?,75f936ebfa413b330fa05e9234fd55be
1680,change,get,2012,WEB,wattsupwiththat.com,good connectivity (you dropped that word) is there at the moment hence small changes get through well. You would need to study this a lot to get an,good connectivity (you dropped that word) is there at the moment hence small changes get through well. You would need to study this a lot to get an,8db0c1fadd5056863b534ca2a6ca1bbd
1681,change,get,2012,WEB,glennbeck.com (1),"In his book, he said (paraphrasing) that if the winds of change got ugly, that he would side with the Muslims. # With all the","In his book, he said (paraphrasing) that if the winds of change got ugly, that he would side with the Muslims. # With all the",a6e1eccad7f4f0b2bdc19d7a33c785c2
1682,change,get,2012,WEB,tvtropes.org,". Thief remarks on how that "" worked out okay. "" Cue his class change getting stolen by his past self. # Thief: Well. I deserve this",". Thief remarks on how that "" worked out okay. "" Cue his class change getting stolen by his past self. # Thief: Well. I deserve this",38b351060680034af410582e2fa62b9b
1683,change,get,2012,WEB,ottopress.com,"bit is the option called "" transport "". # Transport defines how your setting change gets from the place where you changed it into the preview pane. The default","bit is the option called "" transport "". # Transport defines how your setting change gets from the place where you changed it into the preview pane. The default",f84d199eb02651db0813bf976e06c6f4
1684,change,get,2012,WEB,bible.cc,"not express the deeper truth of the case, which is, that the visible change gets its real character and meaning from that which is essential in our Lord -","not express the deeper truth of the case, which is, that the visible change gets its real character and meaning from that which is essential in our Lord -",881059f5f1459cc00dc77447cf785f84
1685,change,get,2012,WEB,office.microsoft.com,"is editing the presentation and where in the document they are working, and their changes get merged into your presentation. # Earlier versions of PowerPoint do not support co-authoring","is editing the presentation and where in the document they are working, and their changes get merged into your presentation. # Earlier versions of PowerPoint do not support co-authoring",d380c5140bb6a2d3cdf6c0813b28ea53
1686,change,get,2012,WEB,dailyfinance.com,disabled Amer. royally; so what. Out of sight out of mind. No Change got Bush &; Obama re-elected. Changed got Obama elected. People/Veterans/Country looses. Be,disabled Amer. royally; so what. Out of sight out of mind. No Change got Bush &; Obama re-elected. Changed got Obama elected. People/Veterans/Country looses. Be,d8c9668e52f27f1d31666485c5d22849
1687,change,get,2012,WEB,phys.org (1),"? s the poll numbers showing that even as scientific projections of global climate change get ever more certain, public perceptions about climate change are getting ever more skeptical","? s the poll numbers showing that even as scientific projections of global climate change get ever more certain, public perceptions about climate change are getting ever more skeptical",cd0bf68227e9fb325cfee432b1c8a65c
1688,change,get,2012,BLOG,wattsupwiththat.com,by scientists' about what they thought was a disproportionate number of people denying climate change getting on our airwaves and being part of a balanced discussion -- because they believe,by scientists' about what they thought was a disproportionate number of people denying climate change getting on our airwaves and being part of a balanced discussion -- because they believe,966cd1ff2fa81c3ebd6465b39f521030
1689,change,get,2012,BLOG,themefuse.com,"you might have to update things manually from time to time, whenever some major changes get introduced in WordPress. # When it comes to the design, and the","you might have to update things manually from time to time, whenever some major changes get introduced in WordPress. # When it comes to the design, and the",c277f4de89019c7ccdfb704f513c3028
1690,change,get,2012,BLOG,redstate.com,"people in the establishment branch who are pushing these changes, jamesm. If these changes get locked into place, then any "" family discussions "" later basically become a","people in the establishment branch who are pushing these changes, jamesm. If these changes get locked into place, then any "" family discussions "" later basically become a",4b0c3355005ae497bc01a47ec2d75907
1691,change,get,2012,BLOG,psychologytoday.com,"Ostrich Effect.  See All Stories In  Find Local: # So real change gets messy. With the best of intentions, we make mistakes, falling into","Ostrich Effect. See All Stories In Find Local: # So real change gets messy. With the best of intentions, we make mistakes, falling into",5501c1a0b975b83d94df66acdd9ae393
1692,change,get,2012,BLOG,worrydream.com,over the course of the loop? Linearly up? Linearly down? Does the change get faster or slower? # Wait. Wait a minute. Were you trying,over the course of the loop? Linearly up? Linearly down? Does the change get faster or slower? # Wait. Wait a minute. Were you trying,9e2c56c2ec01ba24bdce9d2cdda9a435
1693,change,get,2012,BLOG,...teveko.wordpress.com,"groups working on a clearly limited area of the kernel, who rebase once their changes get accepted. # Now imagine this as a writing group (I am a","groups working on a clearly limited area of the kernel, who rebase once their changes get accepted. # Now imagine this as a writing group (I am a",4c12ef5ef24bd1c3e805d8012c7d0124
1694,change,get,2012,BLOG,...teveko.wordpress.com,"groups working on a clearly limited area of the kernel, who rebase once their changes get accepted. Now imagine this as a writing group (I am a hobby","groups working on a clearly limited area of the kernel, who rebase once their changes get accepted. Now imagine this as a writing group (I am a hobby",2b929fd1084259950003ca7cd35b8c4f
1695,change,get,2010,MAG,OutdoorLife,"have teal packed up and flying south by dawn. Any hint of a weather change gets these birds moving, so set your DVR to the meteorologist and be ready","have teal packed up and flying south by dawn. Any hint of a weather change gets these birds moving, so set your DVR to the meteorologist and be ready",4dfad21636ead387656b045a0c1c114f
1696,change,get,2010,NEWS,CSMonitor,"to avoid competing with NBC Olympics coverage), but that is not the only change getting attention this awards season. # "" This year's list of nominees for","to avoid competing with NBC Olympics coverage), but that is not the only change getting attention this awards season. # "" This year's list of nominees for",4cf74147d43c0cbbde533a575a8beec7
1697,change,get,2010,NEWS,SanFranChron,"program got better, and people in the control group who made moderate or no changes got worse, "" said Ornish, who is a physician consultant to former President","program got better, and people in the control group who made moderate or no changes got worse, "" said Ornish, who is a physician consultant to former President",e156c4ac1332f0c90617e53ae0edcff1
1698,change,get,2008,MAG,FieldStream,", and I luck into a blue runner (No. 7). Yet another change gets me a smashing hit from a barracuda, but I can't stick the",", and I luck into a blue runner (No. 7). Yet another change gets me a smashing hit from a barracuda, but I can't stick the",4e7703c79a8f6a30156c4a27a6a3165e
1699,change,get,2007,ACAD,Bioscience,"take control of Congress: New leadership for science and environment committees # -- Climate change gets a "" Stern "" report # -- Applications for 2007 AIBS Emerging Public Policy","take control of Congress: New leadership for science and environment committees # -- Climate change gets a "" Stern "" report # -- Applications for 2007 AIBS Emerging Public Policy",5d5c51b925ebb2dbc1bcd50f77f7d721
1700,change,get,2006,MAG,Bicycling,": $400 CONTACT: 800/328-8488; pearlizumi.com SPECIALIZED SPORT ROAD If you blew all your change getting as much bike as you could afford, this three-strap, leather-upper shoe with",": $400 CONTACT: 800/328-8488; pearlizumi.com SPECIALIZED SPORT ROAD If you blew all your change getting as much bike as you could afford, this three-strap, leather-upper shoe with",9bb5cf537f857779d86be1204893a95e
1701,change,get,2006,MAG,Prevention,"partner, kids, guests, mad neighbors.. Or pay for a sex change Got a stately male tree that's just too allergenic to keep? You do","partner, kids, guests, mad neighbors.. Or pay for a sex change Got a stately male tree that's just too allergenic to keep? You do",8d2bb5289f5c9345d08f95760dc17a60
1702,change,get,2005,SPOK,CNN_Turn,"move your margin as a company by three points. One item, one price change gets you three whole points on the bottom line VELSHI Market research isn't necessarily","move your margin as a company by three points. One item, one price change gets you three whole points on the bottom line VELSHI Market research isn't necessarily",422f7365dff08c6c0a7482b8335c9217
1703,change,get,2003,MOV,Radio,the time. I know something's got ta happen here. I know some changes got ta be made. And I know I can't let what happened last,the time. I know something's got ta happen here. I know some changes got ta be made. And I know I can't let what happened last,6fb67232779a40efd9ef8f84988d9459
1704,change,get,2002,MAG,Fortune,"the problem and fed their solution back to Short or de Havilland. When the change got to them, they couldn't work with it because it called for different","the problem and fed their solution back to Short or de Havilland. When the change got to them, they couldn't work with it because it called for different",47d276e7359fe61ce8b707607097b66f
1705,change,get,2001,SPOK,NPR_FreshAir,"s going on, and what actually works a lot better is to see which changes get a lot of people excited and which changes make people want to use particular","s going on, and what actually works a lot better is to see which changes get a lot of people excited and which changes make people want to use particular",1f5c04c18234f3993ab8f9768d48b46a
1706,change,get,1998,MAG,TechReview,"that while it's relatively easy to get top people to sign on, effecting changes gets harder as responsibility for implementation is delegated down, since each stop along the","that while it's relatively easy to get top people to sign on, effecting changes gets harder as responsibility for implementation is delegated down, since each stop along the",3e1390e6e4adf6b081e3d3e765be7449
1707,change,get,1997,SPOK,CNN_Crossfire,"of this system, we want an alternative, let's have, for a change get outside the beltway. I know we all love to deal within the Beltway.","of this system, we want an alternative, let's have, for a change get outside the beltway. I know we all love to deal within the Beltway.",83b1e67959a272d2be564f795988f47c
1708,change,get,1996,TV,Sliders,"going to kick off this gig with "" Cry Like a Man, "" - changes got to take place. - Yeah, changes. You plan on crying like","going to kick off this gig with "" Cry Like a Man, "" - changes got to take place. - Yeah, changes. You plan on crying like",65d98d65437da705d5a9122898aa579d
1709,change,get,1995,NEWS,WashPost,"# "" It really felt good to take my little girl shopping and for a change get her more than just the necessities, "" said Gates, who recently traded","# "" It really felt good to take my little girl shopping and for a change get her more than just the necessities, "" said Gates, who recently traded",c1a68bfb36504de9e8327e453d29d975
1710,change,get,1994,MOV,The Favor,"that there is a point of crisis in stable systems of magnetic fields where small changes get magnified, and then all of a sudden everything goes amok. I do","that there is a point of crisis in stable systems of magnetic fields where small changes get magnified, and then all of a sudden everything goes amok. I do",816eae4d0520fc4621e6031d8a10c2ed
1711,change,get,1993,MOV,Fear of a Black Hat,I chart the stats cold-kick the hats Make the black grow strong! Make the change got ta cover my braids I deal the pain to those who keep me in,I chart the stats cold-kick the hats Make the black grow strong! Make the change got ta cover my braids I deal the pain to those who keep me in,ee9a62ccd5e295730373fc471d98b0d2
1712,change,receive,2018,NEWS,cleveland.com,"is because of the huge enthusiasm for the tax changes among Republicans. # The change received a thumbs up from 76 percent of Republicans, 36 percent of independents and","is because of the huge enthusiasm for the tax changes among Republicans. # The change received a thumbs up from 76 percent of Republicans, 36 percent of independents and",9f8b16307c0292a3e631f098a9346336
1713,change,receive,2013,ACAD,JournalSchoolHealth,"3 physical activity and top 3 nutrition changes. 7. Based on the environment/policy changes receiving the most votes, task force chooses to implement 2-3 nutrition and 2-3 activity","3 physical activity and top 3 nutrition changes. 7. Based on the environment/policy changes receiving the most votes, task force chooses to implement 2-3 nutrition and 2-3 activity",65db08be0eaac58aa31492243700a6fb
1714,change,receive,2012,WEB,e360.yale.edu,TOOLS  RELATED ARTICLES # Will President Obama Seize Moment on Climate Change? Climate change received scant attention in the election campaign. But with public concern about global warming,TOOLS RELATED ARTICLES # Will President Obama Seize Moment on Climate Change? Climate change received scant attention in the election campaign. But with public concern about global warming,f6a93d89d227e820dac2cc2e4e83e495
1715,change,receive,2012,WEB,e360.yale.edu (1),# Will President Obama Seize Moment on Climate Change? by william becker Climate change received scant attention in the election campaign. But with public concern about global warming,# Will President Obama Seize Moment on Climate Change? by william becker Climate change received scant attention in the election campaign. But with public concern about global warming,08a1638c978a0fdae6e9e14c54e88480
1716,change,receive,2012,WEB,achancetochange.org,"education, prevention, and aftercare programs were developed. # 1983 A Chance to Change received an award from the US Department of Health and Human Services for providing an","education, prevention, and aftercare programs were developed. # 1983 A Chance to Change received an award from the US Department of Health and Human Services for providing an",4c1f9236699b6c384a9f87a2716b082a
1717,change,receive,2012,WEB,...mateshiftproject.org,"In addition, across months, how much news attention did the issue of climate change receive? Within this coverage, how much attention did Climategate receive? # The","In addition, across months, how much news attention did the issue of climate change receive? Within this coverage, how much attention did Climategate receive? # The",10ba5b0a8055d3719908a748ab90723d
1718,change,receive,2012,BLOG,e360.yale.edu,Opinion # Will President Obama Seize Moment on Climate Change? by william becker Climate change received scant attention in the election campaign. But with public concern about global warming,Opinion # Will President Obama Seize Moment on Climate Change? by william becker Climate change received scant attention in the election campaign. But with public concern about global warming,5c5803fe56b6b9e870760eddbf04f838
1719,change,receive,2006,ACAD,PhysicalEduc,"swimming, triathlon) from which students choose to fulfill their graduation requirement. This change received more positive response from students and faculty than any prior modifications made in the","swimming, triathlon) from which students choose to fulfill their graduation requirement. This change received more positive response from students and faculty than any prior modifications made in the",7d7ab6c136d70bdc6ed79a7f6196fa07
1720,change,receive,2001,NEWS,AssocPress,"overhaul of newspaper circulation rules was also approved in March. # The magazine rule changes received final approval July 14, with only minor revisions, at a meeting of","overhaul of newspaper circulation rules was also approved in March. # The magazine rule changes received final approval July 14, with only minor revisions, at a meeting of",84f3377f87f123da0011540a0ae3536c
1721,change,receive,1999,ACAD,CanadaLaw,"costs money, and it is vital that the U.S. and Canadian innovators of such change receive proper recompense from users to support the continuance of research and support of innovation","costs money, and it is vital that the U.S. and Canadian innovators of such change receive proper recompense from users to support the continuance of research and support of innovation",2150da8d53c8e67226ae85ffeb0a1495
1722,change,receive,1999,ACAD,InstrPsych,"of change would be addressed in an organized and thoughtful manner. Areas of predicted change receiving the greatest responses included: populations served by the profession, use of technology","of change would be addressed in an organized and thoughtful manner. Areas of predicted change receiving the greatest responses included: populations served by the profession, use of technology",c217e9330c0973fc037e6d118580e91f
1723,change,receive,1997,MAG,AmHeritage,"the Depression, even casual get-togethers moved from public establishments to private houses. The change received the imprimatur of respectability from the President himself. After Repeal, FDR --","the Depression, even casual get-togethers moved from public establishments to private houses. The change received the imprimatur of respectability from the President himself. After Repeal, FDR --",539a0b153932c5801cea08a569df67c1
1724,change,receive,1996,ACAD,Church&State,"of Bantu Education "" with the "" Department of Education and Training. "" These changes received a tepid response from industrialists and an outright rejection by black South Africans.","of Bantu Education "" with the "" Department of Education and Training. "" These changes received a tepid response from industrialists and an outright rejection by black South Africans.",867718b20f3d69dc7096029d7b98ff1c
1725,change,receive,1992,ACAD,RehabResrch,"these and other problems. The Version 1.11 controller upgrade PROMs and associated circuit wiring changes received in July 1989, enabled socket contours with radial perturbations of up to +/-","these and other problems. The Version 1.11 controller upgrade PROMs and associated circuit wiring changes received in July 1989, enabled socket contours with radial perturbations of up to +/-",ed4602569d769007f3c1dc8333682ea8
1726,change,receive,1990,ACAD,CommCollegeR,"of the three sections. This contained the comments, response ratings, and editorial changes received from the panel of judges in Round One and a listing of new competencies","of the three sections. This contained the comments, response ratings, and editorial changes received from the panel of judges in Round One and a listing of new competencies",e241814ec57fab20c80e246c5107483b
1727,modification,take,2016,NEWS,New York Post,"models of the swagged-out tricycle retail online for $21,499 and up -- before Yo's modifications took the total price tag up to a whopping $68,000. # Alex Vega,","models of the swagged-out tricycle retail online for $21,499 and up -- before Yo's modifications took the total price tag up to a whopping $68,000. # Alex Vega,",233e180a94985126f71f505cbcb3bd70
1728,modification,take,2014,ACAD,EducTreatmenChildren,teachers and the researchers modified the Kindergarten classroom for Transition 1 (Tl). Modifications took place on a Friday afternoon while? o students were present. There was,teachers and the researchers modified the Kindergarten classroom for Transition 1 (Tl). Modifications took place on a Friday afternoon while? o students were present. There was,05af1ac9d903ae93181b486cf44104bf
1729,modification,take,2013,ACAD,GeographRev,# FIG. 6 -- La Esperanza-Intibuca. This new building reflects an increasingly common landscape modification taking place as people throughout the region embrace automobiles and remake landscapes with parking accomodations,# FIG. 6 -- La Esperanza-Intibuca. This new building reflects an increasingly common landscape modification taking place as people throughout the region embrace automobiles and remake landscapes with parking accomodations,8ab44514e6fa276f88a7e9113b0b6cb9
1730,modification,take,2012,WEB,...a-moxos.blogspot.com,"). Moreover, there is no basis for assuming that similar levels of landscape modification took place elsewhere in Amazonia (the significance or scope). The same is","). Moreover, there is no basis for assuming that similar levels of landscape modification took place elsewhere in Amazonia (the significance or scope). The same is",f4e1ee2b6ae97dbca0d612ccce835c06
1731,modification,take,2011,ACAD,JSpeechLanguage,"increasing age (Stern et al., 1983). Our results suggest that these modifications take place in maternal speech to HI infants as well. However, we did","increasing age (Stern et al., 1983). Our results suggest that these modifications take place in maternal speech to HI infants as well. However, we did",27c2331ff89b48789e92067d318fb64b
1732,modification,take,2008,NEWS,USAToday,"between the BMW Championship in St.Louis and the Tour Championship in Atlanta. // Other modifications took place, too. Ridgewood, where Byron Nelson used to be the head","between the BMW Championship in St.Louis and the Tour Championship in Atlanta. // Other modifications took place, too. Ridgewood, where Byron Nelson used to be the head",6aca2ad3734dba1fd052c6f9261d55b5
1733,modification,take,2006,MAG,AmericanCraft,"as poker chips, plastic saucers, aluminum rings and rubber tubing. His final modification takes place in April, and the work is up through August 6. To","as poker chips, plastic saucers, aluminum rings and rubber tubing. His final modification takes place in April, and the work is up through August 6. To",a68e9771e9507b28e0a14f08c0fd8b0b
1734,modification,take,2005,NEWS,USAToday,", depending on an aircraft's age and the type of equipment installed. # Modification takes up to two weeks, and FAA certification can take three to six months",", depending on an aircraft's age and the type of equipment installed. # Modification takes up to two weeks, and FAA certification can take three to six months",6c4149aaa6ac9f1102c9a27accca3514
1735,modification,take,2001,ACAD,RehabResrch,"used. This hand was modified to incorporate a cable-actuated electronic EPP controller. These modifications take advantage of the inherent sensory apparatus of the tendons and muscles, as well","used. This hand was modified to incorporate a cable-actuated electronic EPP controller. These modifications take advantage of the inherent sensory apparatus of the tendons and muscles, as well",6da1f57140b8a0f8cc88c02fe51f2576
1736,modification,take,1995,TV,Star Trek: Deep Spac...,"Vaporizing it evenly, so it won't break up. How long would the modifications take? Three hours. Get on it. We'll be cutting this one","Vaporizing it evenly, so it won't break up. How long would the modifications take? Three hours. Get on it. We'll be cutting this one",51037e1191992c8379b6ac9256ed5b5a
1737,modification,take,1990,ACAD,SexResearch,be interpreted in order to understand basic community values and norms. Even the linguistic modifications taking place across time can offer important insights into fundamental changes that may be taking,be interpreted in order to understand basic community values and norms. Even the linguistic modifications taking place across time can offer important insights into fundamental changes that may be taking,1200137a5c5b379f7290931a8f5608c7
1738,change,accumulate,2012,WEB,ndsu.edu,"This list is updated at semi-regular intervals, usually about once each year, as changes accumulate in the literature. I would appreciate being informed of any oversights or omissions","This list is updated at semi-regular intervals, usually about once each year, as changes accumulate in the literature. I would appreciate being informed of any oversights or omissions",2e418bb7b61825c6c80d7633696a0e00
1739,change,accumulate,2012,WEB,molecular-cancer.com,"situ hybridization and MSP, respectively, over the period of time during which premalignant changes accumulate in MMTV-Myc mammary tissue. We expect to find that CRBP downregulation precedes or","situ hybridization and MSP, respectively, over the period of time during which premalignant changes accumulate in MMTV-Myc mammary tissue. We expect to find that CRBP downregulation precedes or",8cb9335f659ac650588052663e8d8946
1740,change,accumulate,2012,WEB,ornl.gov,"gene, we are very similar to mice. What really matters is that subtle changes accumulated in each of the approximately 25,000 genes add together to make quite different organisms","gene, we are very similar to mice. What really matters is that subtle changes accumulated in each of the approximately 25,000 genes add together to make quite different organisms",0e2f0e71597c91f88b7fb84c9905f362
1741,change,accumulate,2012,WEB,tvtropes.org,"years, though except for a few large leaps, these have largely been gradual changes accumulated over time. # The art style in Misfile has gone from heavily shaded","years, though except for a few large leaps, these have largely been gradual changes accumulated over time. # The art style in Misfile has gone from heavily shaded",a3d14c67c1bb3760b1e8eaae0af2d266
1742,change,accumulate,2012,WEB,theatlantic.com,"a current-events entry like "" George W. Bush "" or "" Hurricane Katrina, "" changes accumulate as events unfold and new information is added. With an entry like ""","a current-events entry like "" George W. Bush "" or "" Hurricane Katrina, "" changes accumulate as events unfold and new information is added. With an entry like """,6fca84e1aff38e1ade960740f1f14315
1743,change,accumulate,2011,ACAD,Bioscience,genes (gene tree). # Genetic divergence. A process in which genetic changes accumulate over time in an ancestor by the action of different evolutionary processes that cause,genes (gene tree). # Genetic divergence. A process in which genetic changes accumulate over time in an ancestor by the action of different evolutionary processes that cause,553ce18007f774ec38000ca11e987b1f
1744,change,accumulate,2005,MAG,NaturalHist,"that's the end of the story: no matter how many small, inherited changes accumulate, they believe, natural selection can never make a new kind of living","that's the end of the story: no matter how many small, inherited changes accumulate, they believe, natural selection can never make a new kind of living",c0c4d792c6a88760d533f7946a34add6
1745,change,accumulate,2002,FIC,Analog,"to solve this problem. Change after change after change was experimented with, those changes accumulating in endless combinations and permutations. Most of the mutations led nowhere; the","to solve this problem. Change after change after change was experimented with, those changes accumulating in endless combinations and permutations. Most of the mutations led nowhere; the",2738c22c0f025092d67f9f362dbb3fab
1746,change,accumulate,1992,ACAD,Environment,"land-use consequences of the Columbian encounter involved change far more than degradation. The land-use changes accumulated over time and resulted in significant, continent-wide alterations of land cover that ultimately","land-use consequences of the Columbian encounter involved change far more than degradation. The land-use changes accumulated over time and resulted in significant, continent-wide alterations of land cover that ultimately",00669a03141a8496688e9c0e39c88862
1747,change,accumulate,1990,ACAD,Mercury,"over the aeons, set the stage for later geologists to think about very slight changes accumulating over a near-eternity of time. The same concept of slow changes, when","over the aeons, set the stage for later geologists to think about very slight changes accumulating over a near-eternity of time. The same concept of slow changes, when",86e1702730528a2ccf0b13b587ffa74a
1748,change,obtain,2016,ACAD,Neuron,"ER was assumed to arise from errors associated from the measurement of the relative fluorescence change obtained in the presence of ionomycin, f=Fmax/Fr as Formula omitted. See PDF With","ER was assumed to arise from errors associated from the measurement of the relative fluorescence change obtained in the presence of ionomycin, f=Fmax/Fr as Formula omitted. See PDF With",3b87701f20cd1ccb4f0d001f138fb67e
1749,change,obtain,2007,ACAD,Epidemiology,"6, 12 and 24 months was observed, however it did not differ from changes obtained in the control group. Conversely, 24h urinary calcium was significantly reduced at","6, 12 and 24 months was observed, however it did not differ from changes obtained in the control group. Conversely, 24h urinary calcium was significantly reduced at",59f6a9c6776c5521cd4bd9e2e9d16d2c
1750,change,obtain,1992,ACAD,SocialPsych,"reported in other societies, and (c) higher levels of concern about sociocultural changes obtained the lowest depression scores, indicating that those not upset by social transformation were","reported in other societies, and (c) higher levels of concern about sociocultural changes obtained the lowest depression scores, indicating that those not upset by social transformation were",4f51e327b90495650d0700d29c4de14e
1751,change,gain,2018,MAG,Scientific American,". "" Participants set aside the last day for planning how to maintain the behavioral changes gained during therapy after leaving the clinic. # The two middle days serve as",". "" Participants set aside the last day for planning how to maintain the behavioral changes gained during therapy after leaving the clinic. # The two middle days serve as",e125d7f485649b8dfbdf19bde9a25fff
1752,change,gain,2001,ACAD,Bioscience,"knowledge about the environment, ranging from the genetic diversity of microorganisms to global climate change gain better understanding of the role of living organisms in the global, regional,","knowledge about the environment, ranging from the genetic diversity of microorganisms to global climate change gain better understanding of the role of living organisms in the global, regional,",157bddd55e2c0815cc4be46f9f2dbf6a
1753,change,gain,1992,ACAD,SocialStudies,"are looking to a global stock market in which to invest. # As these changes gain momentum in future years, they will affect the lives of today's students","are looking to a global stock market in which to invest. # As these changes gain momentum in future years, they will affect the lives of today's students",fb39cc63d11328499bdd519cb1fed55c
1754,revision,take,2012,WEB,english.illinois.edu,the strategy of converting poetry drafted in syllabic stanzas into free verse. Many similar revisions took place before she accepted her editorial post on the Dial. From that vantage,the strategy of converting poetry drafted in syllabic stanzas into free verse. Many similar revisions took place before she accepted her editorial post on the Dial. From that vantage,dff9c5acf58c0757545c18cc8955e7bf
1755,revision,take,2007,ACAD,MechanicalEng,that heat might be added and removed at several points during the cycle. His revision took the form: PREFORMATTED TABLE # where Q may be positive and negative.,that heat might be added and removed at several points during the cycle. His revision took the form: PREFORMATTED TABLE # where Q may be positive and negative.,999ee047e22ed5eff4d9535f08ce729a
1756,revision,take,2004,ACAD,AmerScholar,s -- Borges felt there should be six. I don't know if this revision took place in the English original or in Spanish translation. # By Lydia Davis,s -- Borges felt there should be six. I don't know if this revision took place in the English original or in Spanish translation. # By Lydia Davis,548bcaff6b069a1001ada69bd53b2692
1757,revision,get,2017,TV,Shades of Blue,"but it's given me an appreciation for discretion. Austin, make sure the revisions get to the teleprompter this time. - Thank you, and thank you.","but it's given me an appreciation for discretion. Austin, make sure the revisions get to the teleprompter this time. - Thank you, and thank you.",0d31be3c37fee428b33b2756f158219f
1758,revision,get,2009,MAG,USCatholic,"fullness of peoples enter into your church, all Israel maybe saved. "" The revision got rid of the language from the 1962 prayer about removing the veil from the","fullness of peoples enter into your church, all Israel maybe saved. "" The revision got rid of the language from the 1962 prayer about removing the veil from the",e0349624d9b39321a20d02907518cac2
1759,change,acquire,2012,WEB,ase.tufts.edu,"as Delius (1991) argues, that the apparent ability of memes to transmit changes acquired within individual brains (and its corollary ideas, of intention, creativity etc","as Delius (1991) argues, that the apparent ability of memes to transmit changes acquired within individual brains (and its corollary ideas, of intention, creativity etc",e7ae8c0b3d1314a9552a621e1523e5e8
1760,change,acquire,2002,MAG,Environmental,"of the poor. As Pennsylvania-based environmental attorney Donald Brown writes in Daedalus, climate change acquires a clear ethical dimension when, despite the disproportionate generation of global warming gases","of the poor. As Pennsylvania-based environmental attorney Donald Brown writes in Daedalus, climate change acquires a clear ethical dimension when, despite the disproportionate generation of global warming gases",3e59a0337330b4630cb59425dec18b60
1761,change,regain,2012,WEB,kateharding.net,"stumbled on Shapely Prose and discovered that even people who DO stick to the Lifestyle Changes regain weight, which blew my little mind. Thank gourd I was so rebellious","stumbled on Shapely Prose and discovered that even people who DO stick to the Lifestyle Changes regain weight, which blew my little mind. Thank gourd I was so rebellious",d283fa1340968d3a7f983f06cc2cbf81
